Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID
201708185228,2,new construction wood frame,08/18/2017,1704,034A,1248,,47th,Av,,,"to erect 2 stories, no basement, typ v-b,  single family dwelling residence. (rear bldg)",withdrawn,02/26/2019,08/18/2017,,,,,,2,,,,200000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,4,Sunset/Parkside,94122,POINT (-122.50676282860837 37.76322313288494),1475132110780
201708316553,2,new construction wood frame,08/31/2017,4970,039,938,,Jamestown,Av,,,erect (n) 3-story single family residence,filed,08/31/2017,08/31/2017,,,,,,3,,,,350000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.39261322317894 37.71819490941705),1476994509814
201708316559,2,new construction wood frame,08/31/2017,4970,038,960,,Jamestown,Av,,,erect (n) 3-story single family residence,filed,08/31/2017,08/31/2017,,,,,,3,,,,350000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.39271871371702 37.71825478022235),1477000509816
201708316563,2,new construction wood frame,08/31/2017,4970,039,950,,Jamestown,Av,,,erect (n) 3-story single family residence,filed,08/31/2017,08/31/2017,,,,,,3,,,,350000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.39261322317894 37.71819490941705),1477006509815
201709016686,1,new construction,09/01/2017,3596,032,233,,San Carlos,St,,,"to erect type 5, 4 story, 2 family residence, no basement. sprinklers under nfpa 13 under sep permit.",issued,09/30/2020,09/01/2017,09/30/2020,,,,,4,,,09/15/2023,150000,860000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Mission,94110,POINT (-122.41974149986501 37.759636205503625),1477174160797
201709056831,2,new construction wood frame,09/05/2017,5723,042,609,,Moultrie,St,,,toerect a three story type vb single family dwelling w/ one basement.,issued,12/12/2019,09/05/2017,12/12/2019,,,,,3,,,11/26/2022,250000,500000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.4157822358755 37.73701570842776),1477371509824
201709056908,2,new construction wood frame,09/05/2017,3510,014,1450,,Howard,St,,,erect (n) 6-story residential & commercial building.,filed,09/05/2017,09/05/2017,,,,,,6,,,,1900000,,,,apartments,12,2,,,,5,wood frame (5),Y,6,South of Market,94103,POINT (-122.41515849758972 37.77374957230104),1477471156340
201709067046,2,new construction wood frame,09/06/2017,7536,038,537,,Valley,St,,,"to erect 3 stories, 1 basement, type vb, single family residence.",issued,03/24/2022,09/06/2017,03/24/2022,,,,,3,,,03/08/2025,750000,750000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Noe Valley,94131,POINT (-122.4342584467694 37.74380202042926),1478161228047
201709056917,1,new construction,09/05/2017,4991,086,150,,Executive Park,Bl,,,"building# 3. to erect 6 stories, 1 basement, type i & iii, 76 units residential building.",filed,09/05/2017,09/05/2017,,,,,,6,,,,25000000,,,,apartments,76,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.393229544256 37.71067653080177),1477484177118
201709077207,2,new construction wood frame,09/07/2017,5678,030,432,,Cortland,Av,,,"to erect 4-story new building, 3-dwelling units building with commercial on street level.
11/14/2019 new sheets added, need re stamp from bldg",approved,03/25/2021,09/07/2017,,,,,,4,,,,1150000,1420000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.41700154311879 37.73887106482117),1477867186726
201710040424,2,new construction wood frame,10/04/2017,2688,050,115,,Belgrave,Av,,,"erect (n) 3-story, 1 basement, single family dwelling.",issued,02/24/2020,10/04/2017,02/24/2020,,09/03/2021,,,3,,,02/08/2023,1500000,1500000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,5,Inner Sunset,94114,POINT (-122.45001924080873 37.759343625727),1482202141738
201710121125,1,new construction,10/12/2017,3800,004,1,,De Haro,St,,,"build sit in two lots, 003 &004. erect (n) 4-story commercial/office building.
building is on (2) lots. need address change before issuance.
11/20/18: new building sit on two lots, 3800/003 & 3800/004. wf",issued,12/05/2018,10/12/2017,12/05/2018,,04/01/2019,,,4,,,11/03/2024,25000000,25000000,,,office,,2,,,,1,constr type 1,Y,10,Mission Bay,94107,POINT (-122.40174762673433 37.769746175207196),1484502167899
201710161295,2,new construction wood frame,10/16/2017,2170,038,2154,,48th,Av,,,erect (n) 1-story accessory building,complete,09/28/2020,10/16/2017,10/01/2018,09/28/2020,,,,1,,,09/26/2019,30000,35000,,,storage shed,,2,,,,5,wood frame (5),,4,Sunset/Parkside,94116,POINT (-122.50675976262696 37.74625325495269),1483432128426
201710161381,1,new construction,10/16/2017,3517,038,250,,10th,St,,,"to erect 3 stories, no basement, type ii-a, school/office building. building is on 2 lots. lot# 037 & lot# 038.",issued,05/08/2018,10/16/2017,05/08/2018,,08/16/2018,,,3,,,04/06/2024,17000000,19275000,,,school,0,2,,,,2,constr type 2,Y,6,South of Market,94103,POINT (-122.41370549652368 37.7731900225178),1483566156586
201710161381,1,new construction,10/16/2017,3517,037,260,,10th,St,,,"to erect 3 stories, no basement, type ii-a, school/office building. building is on 2 lots. lot# 037 & lot# 038.",issued,05/08/2018,10/16/2017,05/08/2018,,08/16/2018,,,3,,,04/06/2024,17000000,19275000,,,school,0,2,,,,2,constr type 2,Y,6,South of Market,94103,POINT (-122.41390236001334 37.773077933402064),1507015156585
201710191725,2,new construction wood frame,10/19/2017,4160,009,952,,Carolina,St,,,"erect (n) 2-unit, 4-story residence",withdrawn,03/24/2022,10/19/2017,,,,,,4,,,,600000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.40015140468347 37.75654814031976),1484015171607
201710231990,2,new construction wood frame,10/23/2017,1306,017,178,,Seacliff,Av,,,"to erect 3 stories, 1 basement, type v-b, single family residence.
** maher: exempted - see approved letter from dph on drawing **",approved,09/15/2021,10/23/2017,,,,,,3,,,,2500000,2500000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,2,Seacliff,94121,POINT (-122.48790943228703 37.78902000368563),148439695825
201710272478,2,new construction wood frame,10/27/2017,6247,042,186,,Leland,Av,,,"erect a 1 building type 5, 3 stories 4 dwellings units and commercial bldg",issued,08/30/2021,10/27/2017,08/30/2021,,,,,3,,,08/14/2024,800000,1775000,,,apartments,4,2,,,,5,wood frame (5),Y,10,Visitacion Valley,94134,POINT (-122.4071137928791 37.71266694368352),1485070199178
201710272478,2,new construction wood frame,10/27/2017,6247,042,198,,Leland,Av,,,"erect a 1 building type 5, 3 stories 4 dwellings units and commercial bldg",issued,08/30/2021,10/27/2017,08/30/2021,,,,,3,,,08/14/2024,800000,1775000,,,apartments,4,2,,,,5,wood frame (5),Y,10,Visitacion Valley,94134,POINT (-122.4071137928791 37.71266694368352),1485071352197
201711063204,2,new construction wood frame,11/06/2017,7539,041,455,,Beacon,St,,,"to erect a three story,type 5-b fronting beacon street. new construction of single family dwelling on a subdivided lot. fire sprinklers per nfpa 13d under sep permit.",issued,01/18/2022,11/06/2017,01/18/2022,,,,,2,,,01/02/2025,226310,750000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Glen Park,94134,POINT (-122.43497520498471 37.742152083722814),1633792520303
201711093594,1,new construction,11/09/2017,0340,002,25,,Mason,St,,,"to erect 12 stories, 1 basement, type 1-a, 155 units residential, retail, parking, mixed use building. (r-2,b,m,a-3,h-3,s-2)
** maher: n/a **",issued,12/05/2018,11/09/2017,12/05/2018,,,,,12,,,11/03/2024,65000000,65000000,,,apartments,155,2,,,,1,constr type 1,Y,6,Tenderloin,94102,POINT (-122.40949425675606 37.783750090205935),1486633372372
201711133815,2,new construction wood frame,11/13/2017,3656,020,4068,,24th,St,,,"to erect 4 stories, no basement, type v-b, 4 units residential with retail (r-2,b)",filed,11/13/2017,11/13/2017,,,,,,4,,,,1168650,,,,apartments,4,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.43338917072342 37.75158097959661),1486921164257
201711154095,1,new construction,11/15/2017,0140,007,88,,Broadway,,,,"mou proj-17-0182 priority processing. 100% affordable housing mou project #proj-17-0182. erect a 6-story building; type 1a/3a, for 125 dwelling units & mixed use.  maher ordinance comply.",filed,11/15/2017,11/15/2017,,,,,,6,,,,38454800,38454800,,,apartments,125,3,,,,3,constr type 3,Y,3,Financial District/South Beach,94111,POINT (-122.39961794394543 37.799259908229175),1487315508775
201711154101,1,new construction,11/15/2017,0140,008,735,,Davis,St,,,"100% affordable housing. erect a  type 1 const, 6 story 53 residential dwelling unit building. maher ordinance comply.",complete,07/30/2021,11/15/2017,12/11/2018,07/30/2021,06/07/2019,,,6,,,11/09/2024,15058400,15058400,,,apartments,53,2,,,,1,constr type 1,Y,3,Financial District/South Beach,94111,POINT (-122.39912524961792 37.79921189277975),1487325508776
201711214554,2,new construction wood frame,11/21/2017,5440A,003,1832,,Egbert,Av,,,erect 8' fence at a parking lot,withdrawn,06/14/2019,11/21/2017,,,,,,,,,,10000,,,,parking lot,,2,,,,5,wood frame (5),,10,Bayview Hunters Point,94124,POINT (-122.40088534524821 37.72763850536284),1487955182400
201711204422,2,new construction wood frame,11/20/2017,0837,011,84,,Page,St,,,"to construct a practice field (structure/fence) for a school.
** maher: n/a **",complete,09/21/2021,11/20/2017,10/23/2018,09/21/2021,,,,0,,,10/07/2021,220000,220000,,,recreation bldg,0,2,,,,,,,5,Hayes Valley,94102,POINT (-122.42216025320187 37.774378851666796),148776382654
201711214557,1,new construction,11/21/2017,4991,086,150,,Executive Park,Bl,,,"building# 1. to erect 6 stories, 1 basement, type v over iii, 54 units residential building.",filed,11/21/2017,11/21/2017,,,,,,6,,,,25000000,,,,apartments,54,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.393229544256 37.71067653080177),1487959177118
201711214504,1,new construction,11/21/2017,2749,045A,4547,,20th,St,,,"erect a 5-story, type 5a, 2 family dwelling units, residential bldg.",issued,08/12/2019,11/21/2017,08/12/2019,,12/15/2021,,,5,,,07/27/2022,1050000,1500000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Castro/Upper Market,94114,POINT (-122.43870451850708 37.75722246712209),1487882143247
201711214504,1,new construction,11/21/2017,2749,045A,4545,,20th,St,,,"erect a 5-story, type 5a, 2 family dwelling units, residential bldg.",issued,08/12/2019,11/21/2017,08/12/2019,,12/15/2021,,,5,,,07/27/2022,1050000,1500000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Castro/Upper Market,94114,POINT (-122.43870451850708 37.75722246712209),1563507515772
201711224711,2,new construction wood frame,11/22/2017,5629,029,61,,Prentiss,St,,,"erect a single family dwelling, one basement, 3 story. type 5a bldg.",issued,08/27/2020,11/22/2017,08/27/2020,,,,,3,,,08/12/2023,685000,685000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.41174928264763 37.74187345498755),1488191185302
201712015291,1,new construction,12/01/2017,4107,001B,950,,Tennessee,St,,,"to erect new 4 stories, 1 basement, type i-b, 100 units residential and parking bldg. (r-2,s-2)
** maher: n/a **",complete,03/15/2021,12/01/2017,06/08/2018,03/15/2021,11/05/2018,,,4,,,05/07/2024,35000000,36500000,,,apartments,100,2,,,,1,constr type 1,Y,10,Potrero Hill,94107,POINT (-122.38990848690052 37.75977558575687),1489044170879
201712075791,2,new construction wood frame,12/07/2017,2799,042,49,,Hopkins,Av,,,"to erect a type v, (3) story, no basement single family dwelling.",filed,12/07/2017,12/07/2017,,,,,,3,,,,760000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Twin Peaks,94131,POINT (-122.44458152742772 37.75293132896436),1489724144480
201712085881,2,new construction wood frame,12/08/2017,6501,061,24,,Fountain,St,,,"to erect 4 stories, 1 basement, type v-a. 2 units residential building.",filed,12/08/2017,12/08/2017,,,,,,4,,,,950000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.44195130962271 37.75036896512353),1489855510068
201712085881,2,new construction wood frame,12/08/2017,6501,061,26,,Fountain,St,,,"to erect 4 stories, 1 basement, type v-a. 2 units residential building.",filed,12/08/2017,12/08/2017,,,,,,4,,,,950000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.44195130962271 37.75036896512353),1489856510067
201712085886,2,new construction wood frame,12/08/2017,6501,061,20,,Fountain,St,,,"to erect 4 stories, 1 basement, type v-a, 2 units residential building.",filed,12/08/2017,12/08/2017,,,,,,4,,,,950000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.44195130962271 37.75036896512353),1489866510069
201712085886,2,new construction wood frame,12/08/2017,6501,061,22,,Fountain,St,,,"to erect 4 stories, 1 basement, type v-a, 2 units residential building.",filed,12/08/2017,12/08/2017,,,,,,4,,,,950000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.44195130962271 37.75036896512353),1489867205291
201712116169,2,new construction wood frame,12/11/2017,7097,050,490,,Ellington,Av,,,"to erect a type v, 3-story - no basement single family dwelling.",filed,12/11/2017,12/11/2017,,,,,,3,,,,400000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,11,Outer Mission,94112,POINT (-122.4482192570419 37.71140254423932),1490221221385
201712146446,1,new construction,12/14/2017,1071,003,2670,,Geary,Bl,,,"to erect 8 stories, 1 basement, type i-b, 95 units residential with commercial mixed use building. (r-2, b, s-2)",withdrawn,10/17/2019,12/14/2017,,,,,,8,,,,15077340,25000000,,,apartments,95,2,,,,1,constr type 1,Y,2,Presidio Heights,94118,POINT (-122.44745512554678 37.78283612887449),149060588937
201712146448,1,new construction,12/14/2017,3753,148,377,,06th,St,,,"to erect 8 stories, no basement, type i-a, 90 units residential with commercial mixed use building and parking. (r-2, a-2, s)",issued,11/30/2018,12/14/2017,11/30/2018,,,,,8,,,10/29/2024,26068060,30000000,,,apartments,90,2,,,,1,constr type 1,Y,6,South of Market,94107,POINT (-122.40413797403241 37.77766176075389),1490606166261
201712146448,1,new construction,12/14/2017,3753,148,988,,Harrison,St,,,"to erect 8 stories, no basement, type i-a, 90 units residential with commercial mixed use building and parking. (r-2, a-2, s)",issued,11/30/2018,12/14/2017,11/30/2018,,,,,8,,,10/29/2024,26068060,30000000,,,apartments,90,2,,,,1,constr type 1,Y,6,South of Market,94107,POINT (-122.40413797403241 37.77766176075389),1531251513449
201712146538,2,new construction wood frame,12/14/2017,4276,018,2833,,25th,St,,,"to erect a 2-story warehouse & retail, no basement.",withdrawn,01/10/2019,12/14/2017,,,,,,2,,,,280000,,,,retail sales,0,2,,,,5,wood frame (5),Y,9,Mission,94110,POINT (-122.40684245250364 37.75111030753763),1490726173113
201712156664,1,new construction,12/15/2017,0936,014,2444,,Lombard,St,,,"to erect 4 stories, no basement, type v-a over i-a, 2 townhouse & 41 residential units with commercial office mixed use building(r-3,r-2,b,s-2)
** maher: disturbance of at least 50 cu.yd of soil, route to dph **",complete,05/22/2020,12/15/2017,10/03/2018,05/22/2020,10/03/2018,,,4,,,09/01/2024,10000000,13500000,,,apartments,43,2,,,,5,wood frame (5),Y,2,Marina,94123,POINT (-122.44202277096869 37.799414016217725),149088284665
201712156653,1,new construction,12/15/2017,0766,010,555,,Golden Gate,Av,,,"to erect 11 stories, type i-b, 55 residential units with retail mixed use building (r-2,m,s-2)",complete,03/10/2021,12/15/2017,01/18/2019,03/10/2021,05/13/2019,,,11,,,12/17/2024,12000000,12929773,,,apartments,55,2,,,,1,constr type 1,Y,6,Tenderloin,94102,POINT (-122.41959694088781 37.78087564182522),1490872435800
201712156628,1,new construction,12/15/2017,0741,002,500,,Turk,St,,,"to erect 8 stories, no basement, type i-a,108 units residential with commerical/retail mixed used (r-2,m)",issued,12/28/2018,12/15/2017,12/28/2018,,01/31/2020,,,8,,,11/26/2024,40000000,40000000,,,apartments,108,2,,,,1,constr type 1,Y,6,Tenderloin,94102,POINT (-122.41774828560094 37.78261650175932),149084780819
201712196830,1,new construction,12/19/2017,3532,004A,1726,,Mission,St,,,"to erect 6 stories, no basement, type iiia, 40 unit apartment building with garage and retail (r-2,m,s-2) on two lots 3532/004a & 005.
** maher: n/a **",issued,07/31/2018,12/19/2017,07/31/2018,,,,,6,,,06/29/2024,9000000,9000000,,,apartments,40,2,,,,3,constr type 3,Y,9,Mission,94103,POINT (-122.42040965605904 37.76946610192414),1491102156934
201712196830,1,new construction,12/19/2017,3532,005,1730,,Mission,St,,,"to erect 6 stories, no basement, type iiia, 40 unit apartment building with garage and retail (r-2,m,s-2) on two lots 3532/004a & 005.
** maher: n/a **",issued,07/31/2018,12/19/2017,07/31/2018,,,,,6,,,06/29/2024,9000000,9000000,,,apartments,40,2,,,,3,constr type 3,Y,9,Mission,94103,POINT (-122.42039942899729 37.7693593029409),1517616156935
201712186770,1,new construction,12/18/2017,6635,054,3310,,Mission,St,,,"to erect 5 stories,1 basement, type 3-a, 8 dwelling unit residential, retail with parking (r-2, m, s-2)",issued,04/17/2019,12/18/2017,04/17/2019,,09/19/2019,,,5,,,03/16/2025,3250000,4000000,,,apartments,8,2,,,,3,constr type 3,Y,9,Bernal Heights,94110,POINT (-122.42135377372153 37.74379876271869),1491029209734
201712196900,1,new construction,12/19/2017,0763,009,600,,Van Ness,Av,,,"erect 13 stories, 1 basement, type i-a, 168 unit residential building. *** cpc/dbi parallel p/c per mayor's directive 17-02.***",issued,12/03/2018,12/19/2017,12/03/2018,,,,,13,,,11/01/2024,49800000,55000000,,,apartments,168,2,,,,1,constr type 1,Y,6,Tenderloin,94102,POINT (-122.42009331138232 37.78133743162616),149118681428
201712207001,1,new construction,12/20/2017,4991,086,150,,Executive Park,Bl,,,bldg 2. erect a type i&iii twenty story two basement 305 dwelling unit and retail building. maher n/a,filed,12/20/2017,12/20/2017,,,,,,20,,,,25000000,,,,apartments,305,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.393229544256 37.71067653080177),1491348177118
201712207002,1,new construction,12/20/2017,4991,085,250,,Executive Park,Bl,,,bldg 7. erect a type i&iii (5) story (3) basement 167 dwelling unit and retail building. maher n/a,filed,12/20/2017,12/20/2017,,,,,,5,,,,25000000,,,,apartments,74,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.39181337033986 37.71051956114531),1491353177117
201712206993,1,new construction,12/20/2017,4991,074,100,,Executive Park,Bl,,,bldg 8. erect a type i&iii five story two basement 74 dwelling unit and retail building. maher n/a,filed,12/20/2017,12/20/2017,,,,,,5,,,,25000000,,,,apartments,74,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.39377409931245 37.709234061704784),1491331510439
201712217064,2,new construction wood frame,12/21/2017,3618,045,52,,Fair Oaks,St,,,"to erect 1 story, no basement, type v-b, garage building.",issued,12/22/2021,12/21/2017,12/22/2021,,,,,1,,,12/06/2024,75000,110000,,,prkng garage/private,,2,,,,5,wood frame (5),Y,8,Mission,94110,POINT (-122.42467137163189 37.75588458369485),1491422351599
201712217090,1,new construction,12/21/2017,5231,004,1995,,Evans,Av,,,"to erect 3 stories, no basement, type ii-a full sprinkler, office, lab, assembly, parking garabe, storage building. (b,a-3,f-1,s-1,s-2)",complete,01/06/2022,12/21/2017,12/05/2018,01/06/2022,04/03/2019,,,3,,,11/03/2024,76500000,76500000,,,office,0,2,,,,2,constr type 2,Y,10,Bayview Hunters Point,94124,POINT (-122.3959187247203 37.74671013653534),1491455178037
201712217090,1,new construction,12/21/2017,5231,005,1995,,Evans,Av,,,"to erect 3 stories, no basement, type ii-a full sprinkler, office, lab, assembly, parking garabe, storage building. (b,a-3,f-1,s-1,s-2)",complete,01/06/2022,12/21/2017,12/05/2018,01/06/2022,04/03/2019,,,3,,,11/03/2024,76500000,76500000,,,office,0,2,,,,2,constr type 2,Y,10,Bayview Hunters Point,94124,POINT (-122.39549649889669 37.74647462816382),1491456178038
201712217135,1,new construction,12/21/2017,0636,037,2455,,Sacramento,St,,,"to erect 3 stories, ground floor commercial, 7 dwelling units at flrs 2 and 3, type iii, r-2, b, m",issued,03/08/2022,12/21/2017,03/08/2022,,,,,3,,,02/05/2028,800000,2587900,,,apartments,7,2,,,,3,constr type 3,Y,2,Pacific Heights,94115,POINT (-122.43360348544724 37.78967998754345),1491509510445
201712217064,2,new construction wood frame,12/21/2017,3618,045,50,,Fair Oaks,St,,,"to erect 1 story, no basement, type v-b, garage building.",issued,12/22/2021,12/21/2017,12/22/2021,,,,,1,,,12/06/2024,75000,110000,,,prkng garage/private,,2,,,,5,wood frame (5),Y,8,Mission,94110,POINT (-122.42467137163189 37.75588458369485),1491421162442
201712207018,2,new construction wood frame,12/20/2017,5334,020,2180,V,Revere,Av,,,erect (n) shed,filed,12/20/2017,12/20/2017,,,,,,1,,,,4337.22,,,,storage shed,,2,,,,5,wood frame (5),,10,Bayview Hunters Point,94124,POINT (-122.40071343321604 37.7379556394824),1491361179595
201712227288,2,new construction wood frame,12/22/2017,6523,001,1271,,Treat,Av,,,to erect a 1-story clubhouse.,withdrawn,03/20/2018,12/22/2017,,,,,,1,,,,6000000,,,,recreation bldg,0,2,,,,5,wood frame (5),,9,Mission,94110,POINT (-122.4122351654639 37.75020084864701),1491714472421
201712277404,1,new construction,12/27/2017,5000,034,95,,Harney,Wy,,,"erect a seven story type ia, iiia & va 123 residential dwelling and commercial building, retail on ground level. maher n/a",filed,12/27/2017,12/27/2017,,,,,,7,,,,60000000,,,,apartments,123,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94124,POINT (-122.38388164537986 37.712356570932165),1491934510455
201712297625,1,new construction,12/29/2017,5000,035,89,,Harney,Wy,,,"erect 7-story multi-family residence, retail & parking",filed,12/29/2017,12/29/2017,,,,,,7,,,,60000000,,,,apartments,124,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94124,POINT (-122.38463627565997 37.71179555128634),1492137510460
201712297598,1,new construction,12/29/2017,4991,085,250,,Executive Park,Bl,,,bldg 4. erect a type i&iii three towers 6/8/23 story two basement 265 dwelling unit and retail building. maher n/a,filed,12/29/2017,12/29/2017,,,,,,23,,,,25000000,,,,apartments,265,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.39181337033986 37.71051956114531),1492112177117
201712297599,1,new construction,12/29/2017,4991,085,250,,Executive Park,Bl,,,bldg 5. erect a type i&iii (9) story (2) basement 112 dwelling unit and retail building. maher n/a,filed,12/29/2017,12/29/2017,,,,,,9,,,,20000000,,,,apartments,112,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.39181337033986 37.71051956114531),1492120177117
201712297600,1,new construction,12/29/2017,4991,085,250,,Executive Park,Bl,,,bldg 6. erect a type i&iii eight story two basement 76 dwelling unit and retail building. maher n/a,filed,12/29/2017,12/29/2017,,,,,,8,,,,20000000,,,,apartments,76,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.39181337033986 37.71051956114531),1492122177117
201712297601,1,new construction,12/29/2017,4991,085,250,,Executive Park,Bl,,,prodium. erect a type i&iii two story two basement 13 dwelling unit and retail building. maher n/a,filed,12/29/2017,12/29/2017,,,,,,5,,,,10000000,,,,apartments,74,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94134,POINT (-122.39181337033986 37.71051956114531),1492125177117
201801037745,2,new construction wood frame,01/03/2018,5334,063,2144,,Revere,Av,0,,"to erect 3 stories, no basement, type v-b, single family dwelling with garage.",issued,04/06/2021,01/03/2018,04/06/2021,,,,,3,,,03/21/2024,600000,850000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.40022075444747 37.73767652599395),1492310476113
201801047880,2,new construction wood frame,01/04/2018,1155,001,945,,Scott,St,,,erect a four story type 5b construction two family dwelling building.,approved,10/04/2019,01/04/2018,,,,,,4,,,,700000,935000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,5,Western Addition,94115,POINT (-122.43699911428202 37.77867450482988),149253390791
201801108295,2,new construction wood frame,01/10/2018,1026,005,2708,,California,St,,,"to erect 4 stories, no basement,  type v-a, 2 units residential building.
** maher: disturbance of at least 50 cu.yd. of soil. route to dph **",issued,12/03/2019,01/10/2018,12/03/2019,,,,,4,,,11/17/2022,2000000,2000000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Pacific Heights,94115,POINT (-122.43927261319749 37.78852438479251),1576065516212
201801108295,2,new construction wood frame,01/10/2018,1026,005,2708,A,California,St,,,"to erect 4 stories, no basement,  type v-a, 2 units residential building.
** maher: disturbance of at least 50 cu.yd. of soil. route to dph **",issued,12/03/2019,01/10/2018,12/03/2019,,,,,4,,,11/17/2022,2000000,2000000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Pacific Heights,94115,POINT (-122.43927261319749 37.78852438479251),1576066516211
201801098232,2,new construction wood frame,01/09/2018,6562,037,4211,,26th,St,,,"to erect 3 stories, 1 basement, type v-b, 2 units residential building.",filed,01/09/2018,01/09/2018,,,,,,3,,,,500000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Noe Valley,94131,POINT (-122.43411172135578 37.74782974091245),1493030207563
201801108297,2,new construction wood frame,01/10/2018,1026,005,2704,,California,St,,,"to erect 4 stories, no basement,  type v-a, 2 units residential building.
** maher: disturbance of at least 50 cu.yd. of soil. route to dph **",issued,12/03/2019,01/10/2018,12/03/2019,,,,,4,,,11/17/2022,2000000,2000000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Pacific Heights,94115,POINT (-122.43927261319749 37.78852438479251),149312387499
201801108297,2,new construction wood frame,01/10/2018,1026,005,2704,A,California,St,,,"to erect 4 stories, no basement,  type v-a, 2 units residential building.
** maher: disturbance of at least 50 cu.yd. of soil. route to dph **",issued,12/03/2019,01/10/2018,12/03/2019,,,,,4,,,11/17/2022,2000000,2000000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Pacific Heights,94115,POINT (-122.43927261319749 37.78852438479251),1576060516210
201801118381,2,new construction wood frame,01/11/2018,2648,019,4230,,18th,St,,,"to erect 4 stories, no basement, 12 resential hotel & restaurant building.",issued,01/24/2019,01/11/2018,01/24/2019,,05/22/2019,,,4,,,01/08/2022,1687500,1900000,,,residential hotel,12,2,,,,III,,Y,8,Castro/Upper Market,94114,POINT (-122.43671041748736 37.76097774992584),1493229140741
201801118429,2,new construction wood frame,01/11/2018,2657,021,35,,Hattie,St,,,"to erect a type v 3-story, no basement, two family dwelling unit.",issued,05/29/2018,01/11/2018,05/29/2018,,12/11/2018,,,3,,,05/13/2021,483000,623493.88,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,8,Castro/Upper Market,94114,POINT (-122.44077924980196 37.76121465444542),1493285141103
